ITERATION;TIME;MAIN_MEAN_QUEUE;MAIN_MEAN_LOAD;BACKUP_MEAN_QUEUE;BACKUP_MEAN_LOAD;ERRORS_RATIO;AVG_TIME_TO_PASS_MESSAGE
1;7300;0.81262;0.36069;5.49057;0.43801;0.00370;52.80283
1;7400;1.70862;0.36104;8.28117;0.50692;0.00365;27.33247
1;7500;4.53560;0.41432;2.45675;0.43010;0.00360;36.74951
1;7600;1.12363;0.37278;7.01927;0.50077;0.00368;16.55087
1;7700;1.98011;0.37634;5.62773;0.50115;0.00363;35.55078
1;7800;4.70795;0.40164;3.16761;0.23212;0.00372;37.68236
1;7900;3.51635;0.35612;3.78817;0.28848;0.00367;23.31685
1;8000;2.78591;0.35720;3.55452;0.40109;0.00362;37.82035
1;8100;2.78505;0.40120;5.57448;0.33413;0.00370;43.37291
1;8200;1.67420;0.43459;10.87544;0.37194;0.00366;42.72747
1;8300;2.15639;0.34417;4.49756;0.27953;0.00361;34.08665
1;8400;1.42316;0.37586;6.28328;0.38122;0.00369;35.22026
1;8500;3.30317;0.42951;8.11119;0.32758;0.00365;50.33862
1;8600;1.81407;0.40208;6.81212;0.39916;0.00372;40.12394
1;8700;1.16789;0.35507;8.53150;0.46107;0.00368;58.45249
1;8800;6.73986;0.45057;5.19134;0.38511;0.00375;22.01237
1;8900;5.82024;0.43191;5.29122;0.36219;0.00359;25.30460
1;9000;1.64233;0.41809;10.53014;0.41150;0.00366;35.40004
1;9100;3.54563;0.42190;6.25853;0.36849;0.00363;23.54903
1;9200;1.31225;0.38514;7.98011;0.37786;0.00359;27.41655
1;9300;1.49282;0.36324;7.84688;0.38387;0.00365;54.34539
1;9400;1.24635;0.37436;11.54528;0.47100;0.00372;53.05727
1;9500;1.90828;0.38779;8.94416;0.49064;0.00379;47.11329
1;9600;1.35310;0.39828;7.74016;0.41800;0.00375;42.31204
1;9700;4.85888;0.42117;8.26642;0.39520;0.00361;33.42893
1;9800;1.60794;0.39934;6.98357;0.42114;0.00367;29.82005
1;9900;0.93616;0.37805;11.10251;0.49157;0.00364;50.53394
1;10000;1.43171;0.41422;10.98351;0.46670;0.00360;35.50130
1;10100;2.86245;0.42006;10.46387;0.39737;0.00366;36.43276
1;10200;3.21010;0.39883;6.89894;0.33097;0.00372;37.61986
1;10300;2.26807;0.38393;6.89925;0.32841;0.00359;58.57971
1;10400;2.75544;0.37209;8.61108;0.40369;0.00365;40.21551
1;10500;0.64758;0.33945;10.72082;0.47151;0.00371;32.54472
1;10600;3.00414;0.34630;3.64576;0.30182;0.00368;56.22897
1;10700;0.89412;0.37732;10.59035;0.45145;0.00364;30.87912
1;10800;1.83869;0.40674;9.42319;0.40722;0.00361;58.97568
1;10900;3.87069;0.37641;3.78822;0.23620;0.00358;59.21416
1;11000;1.99145;0.39635;13.30735;0.41720;0.00373;57.49668
1;11100;2.00921;0.35453;6.43026;0.31473;0.00369;38.29986
1;11200;1.41859;0.41943;12.50235;0.38300;0.00375;59.79202
1;11300;1.65730;0.39760;11.37011;0.41641;0.00363;57.99111
1;11400;2.71248;0.42619;8.49419;0.37555;0.00368;43.80132
1;11500;1.36463;0.38400;9.78125;0.40939;0.00365;51.84123
1;11600;6.57869;0.40143;5.69461;0.37926;0.00362;36.17790
1;11700;3.98324;0.39069;6.71363;0.35536;0.00376;41.00829
1;11800;1.62483;0.38709;10.36350;0.35147;0.00373;42.25402
1;11900;2.19035;0.39486;9.57981;0.38462;0.00370;30.08882
1;12000;1.47525;0.41834;11.79241;0.42410;0.00375;35.97726
1;12100;1.16045;0.36547;10.83964;0.49295;0.00364;69.49285
1;12200;2.56812;0.40014;8.25765;0.34266;0.00369;58.54474
1;12300;1.43096;0.38392;9.28684;0.37452;0.00366;32.22424
1;12400;6.80722;0.40561;6.33465;0.44168;0.00363;29.45526
1;12500;5.11586;0.39110;5.22228;0.25596;0.00360;44.86991
1;12600;1.89269;0.39439;9.39456;0.39113;0.00365;87.29825
1;12700;2.54412;0.40751;11.70817;0.46619;0.00370;23.71117
1;12800;2.74513;0.38880;9.37376;0.36779;0.00367;35.93933
1;12900;1.17473;0.37660;13.49940;0.45649;0.00372;50.16124
1;13000;2.29991;0.37544;10.90882;0.43183;0.00361;59.52303
1;13100;1.85421;0.39760;10.48629;0.41033;0.00366;37.77982
1;13200;2.00333;0.37770;10.31615;0.40084;0.00371;61.54401
1;13300;4.35930;0.41408;7.66602;0.40206;0.00361;52.85795
1;13400;2.44290;0.38807;8.46732;0.31957;0.00373;44.90956
1;13500;5.89903;0.41559;6.28436;0.30579;0.00370;52.97417
1;13600;1.67658;0.38828;8.53427;0.44834;0.00368;68.25699
1;13700;2.27370;0.37839;10.49081;0.37687;0.00372;80.86973
1;13800;9.51500;0.44352;6.15573;0.34382;0.00369;74.65545
1;13900;3.42931;0.42289;10.93217;0.35435;0.00374;56.69215
1;14000;1.31069;0.38738;14.35844;0.41950;0.00371;64.67785
1;14100;3.79766;0.37734;8.52748;0.34122;0.00362;53.18054
1;14200;2.06546;0.40627;11.74572;0.43652;0.00380;62.65767
1;14300;1.88133;0.37651;10.22803;0.37437;0.00364;61.21852
1;14400;2.45382;0.40470;9.56624;0.40280;0.00368;69.23750
1;14500;5.00548;0.43384;10.30889;0.35669;0.00372;40.04905
1;14600;5.73966;0.40379;6.48104;0.38346;0.00363;74.03260
1;14700;3.41144;0.39305;10.07440;0.45235;0.00367;41.12218
1;14800;2.46668;0.39174;12.14210;0.42050;0.00372;74.54578
1;14900;2.01623;0.39021;13.93486;0.34556;0.00362;54.71691
1;15000;1.89909;0.40566;12.49594;0.41575;0.00367;65.01009
1;15100;2.23659;0.39905;11.33986;0.37033;0.00371;75.15515
1;15200;1.17034;0.38483;15.56216;0.43814;0.00368;29.24482
1;15300;1.57703;0.37694;11.31228;0.36422;0.00373;81.50999
1;15400;3.00606;0.38248;10.40822;0.37441;0.00364;69.59930
1;15500;4.45844;0.41632;11.21137;0.35891;0.00374;67.74479
1;15600;2.58689;0.38352;11.89737;0.40054;0.00365;44.75726
1;15700;1.51653;0.38273;12.20368;0.35748;0.00369;51.48065
1;15800;3.60323;0.39149;8.23228;0.34998;0.00367;52.85467
1;15900;2.12117;0.40311;10.17530;0.34896;0.00377;52.54454
1;16000;1.64097;0.38585;12.75203;0.42737;0.00369;76.28338
1;16100;1.09343;0.37498;16.68202;0.46996;0.00373;70.12337
1;16200;2.93376;0.42337;16.81265;0.45792;0.00364;42.00794
1;16300;5.17017;0.42494;12.16019;0.37245;0.00362;84.87802
1;16400;5.90588;0.42546;11.78113;0.37311;0.00366;62.24545
1;16500;8.97701;0.40333;5.29369;0.33927;0.00364;61.56345
1;16600;2.18072;0.38856;13.12583;0.40148;0.00367;80.76055
1;16700;4.74702;0.38015;6.54480;0.32165;0.00365;70.68581
1;16800;1.94212;0.40007;12.84443;0.42343;0.00369;64.99983
1;16900;3.43980;0.40991;15.93411;0.41289;0.00379;67.65291
1;17000;1.85676;0.37829;13.31867;0.35383;0.00371;82.26823
1;17100;1.82097;0.38077;12.92392;0.41215;0.00374;70.97338
1;17200;4.04862;0.39820;12.10053;0.34712;0.00366;77.95741
1;17300;2.03918;0.37061;12.83839;0.37774;0.00370;75.83904
1;17400;1.07544;0.37925;19.17435;0.39382;0.00368;66.64910
1;17500;7.44696;0.43889;14.10855;0.47259;0.00366;39.22975
1;17600;3.37793;0.38321;13.21338;0.36983;0.00364;74.10496
1;17700;0.86946;0.36040;17.73066;0.42494;0.00362;79.31561
1;17800;2.29373;0.40417;15.73111;0.43347;0.00371;85.47923
1;17900;3.31047;0.37504;9.82147;0.31901;0.00369;54.13204
1;18000;3.96465;0.38771;12.94879;0.41645;0.00372;92.40063
1;18100;2.62352;0.37969;10.78832;0.32598;0.00376;76.78255
1;18200;2.58745;0.39779;14.36103;0.31904;0.00374;65.64561
1;18300;3.01445;0.37542;11.03975;0.40849;0.00366;94.34974
1;18400;3.50654;0.40519;12.15308;0.38844;0.00370;79.04601
1;18500;6.99124;0.40955;10.12406;0.35208;0.00373;58.05665
1;18600;6.45279;0.38986;12.72196;0.37077;0.00366;119.89341
1;18700;5.54573;0.41669;14.07284;0.39424;0.00364;65.42983
1;18800;5.47347;0.37947;10.98699;0.39349;0.00372;73.56909
1;18900;4.60009;0.41863;10.81449;0.37249;0.00376;75.09945
1;19000;1.57823;0.38603;17.60644;0.37833;0.00374;72.10577
1;19100;1.22237;0.36985;15.49533;0.41024;0.00377;114.60830
1;19200;1.81262;0.38820;16.12368;0.44647;0.00375;60.25641
1;19300;1.78184;0.35936;11.33477;0.31188;0.00368;81.98384
1;19400;3.98070;0.38622;14.73001;0.40653;0.00371;108.27373
1;19500;6.77561;0.40045;11.64519;0.34493;0.00369;63.99838
1;19600;1.73408;0.40279;18.34532;0.43151;0.00362;76.07019
1;19700;5.30024;0.36510;7.35962;0.36814;0.00365;73.33295
1;19800;4.47145;0.37403;13.96178;0.41594;0.00364;84.97129
1;19900;1.59890;0.38404;17.14423;0.39945;0.00372;67.92226
1;20000;5.87121;0.38832;13.84710;0.37004;0.00375;49.90018
1;20100;4.53558;0.42554;15.79338;0.40506;0.00368;58.70006
1;20200;8.54889;0.40934;12.16826;0.34504;0.00366;75.46551
1;20300;9.17812;0.40655;10.18594;0.33555;0.00374;74.62444
1;20400;3.81166;0.41440;13.54280;0.34171;0.00377;95.20254
1;20500;3.31663;0.38991;17.92532;0.40534;0.00371;36.37000
1;20600;7.67142;0.42857;14.70285;0.39767;0.00369;48.93886
1;20700;3.34638;0.38489;12.26782;0.32929;0.00372;110.91064
1;20800;4.94850;0.39324;12.00698;0.31802;0.00375;62.35072
1;20900;0.96384;0.37820;23.82518;0.49371;0.00373;93.16453
1;21000;2.48554;0.38458;14.25607;0.41067;0.00367;87.27964
1;21100;6.54694;0.39787;12.17536;0.40939;0.00374;90.68373
1;21200;3.47593;0.41039;20.76901;0.42918;0.00373;87.58943
1;21300;1.92314;0.39413;21.32653;0.42342;0.00371;71.24913
1;21400;3.28499;0.35965;16.21710;0.36786;0.00369;105.44287
1;21500;2.97887;0.38372;13.94278;0.42207;0.00372;104.11202
1;21600;3.04479;0.39631;14.63185;0.35733;0.00370;118.91325
1;21700;3.51823;0.40954;19.99114;0.46202;0.00369;76.02768
1;21800;2.83093;0.40040;18.02441;0.39720;0.00367;83.23597
1;21900;2.81807;0.36980;12.35203;0.34613;0.00370;91.12677
1;22000;1.88040;0.38896;17.53738;0.46465;0.00368;91.33345
1;22100;4.75139;0.39090;13.22211;0.34047;0.00371;83.37844
1;22200;2.76075;0.37510;17.58517;0.43049;0.00374;102.78599
1;22300;5.73669;0.41580;16.14365;0.36813;0.00372;74.77104
1;22400;3.53903;0.39643;14.24184;0.37549;0.00370;95.90156
1;22500;2.78796;0.39752;18.49859;0.37915;0.00369;65.25525
1;22600;1.66186;0.41417;22.35736;0.48086;0.00372;51.78585
1;22700;6.19726;0.38465;9.80029;0.32600;0.00366;82.52345
1;22800;3.21573;0.41494;23.01176;0.39322;0.00368;50.46546
1;22900;4.51738;0.38840;18.10329;0.36542;0.00367;95.15461
1;23000;4.53237;0.39048;17.76207;0.41419;0.00365;82.73485
1;23100;1.59809;0.38194;20.50781;0.38247;0.00372;90.75376
1;23200;4.44734;0.39514;17.88833;0.37544;0.00371;86.24002
1;23300;8.18548;0.41280;14.38027;0.35232;0.00369;86.82948
1;23400;6.20046;0.40341;11.66425;0.32612;0.00368;112.24940
1;23500;4.51076;0.41081;18.16421;0.39850;0.00370;77.83155
1;23600;7.02402;0.39569;13.91751;0.39067;0.00369;79.13730
1;23700;9.22807;0.41842;15.27621;0.39600;0.00367;76.45232
1;23800;6.37059;0.38675;17.44785;0.37329;0.00365;73.09770
1;23900;6.03873;0.39836;16.74657;0.37691;0.00372;98.58708
1;24000;4.51297;0.41708;19.93279;0.40557;0.00367;91.18559
1;24100;2.10769;0.37765;16.25727;0.41793;0.00373;122.22128
1;24200;1.62726;0.38008;16.06127;0.34081;0.00368;93.67141
1;24300;6.46040;0.40200;15.75843;0.40685;0.00370;64.41330
1;24400;6.56041;0.40403;13.42437;0.29872;0.00373;91.93698
1;24500;1.54968;0.38368;22.15684;0.41494;0.00376;116.07725
1;24600;6.62181;0.38596;13.46602;0.37019;0.00366;117.76124
1;24700;2.02281;0.39408;21.78787;0.37462;0.00364;138.38329
1;24800;3.55231;0.38425;20.77534;0.44129;0.00371;117.51863
1;24900;4.95581;0.40120;16.30845;0.42052;0.00365;90.19818
1;25000;1.65592;0.39077;22.84496;0.40449;0.00364;94.05768
1;25100;11.13587;0.42442;16.36944;0.36486;0.00366;120.18084
1;25200;3.87791;0.38394;18.62847;0.34399;0.00373;111.52924
1;25300;1.63065;0.36219;21.99073;0.36719;0.00375;83.59109
1;25400;5.94323;0.41356;19.39204;0.35499;0.00370;78.92913
1;25500;2.43094;0.40150;21.19069;0.36140;0.00369;105.83005
1;25600;6.62637;0.38288;16.51346;0.35410;0.00367;91.99882
1;25700;4.04655;0.39890;18.57516;0.44101;0.00370;83.62224
1;25800;5.17459;0.41863;23.79396;0.43802;0.00368;104.51188
1;25900;2.28739;0.38105;24.44780;0.41613;0.00371;123.98516
1;26000;5.17501;0.40005;15.59972;0.35401;0.00373;109.68381
1;26100;2.51442;0.39122;23.46377;0.41320;0.00375;95.42970
1;26200;2.72767;0.40928;22.06932;0.44165;0.00374;121.26461
1;26300;1.56400;0.40145;22.70381;0.41548;0.00369;112.51508
1;26400;7.58220;0.40538;18.95899;0.38049;0.00371;60.74309
1;26500;3.93069;0.40363;18.76983;0.38779;0.00366;103.72539
1;26600;4.41103;0.39365;17.45469;0.36695;0.00368;96.09875
1;26700;12.44743;0.41124;11.83187;0.41107;0.00371;98.67001
1;26800;4.27875;0.39702;19.54177;0.44436;0.00366;102.79322
1;26900;7.61700;0.40398;16.27834;0.38956;0.00364;93.90305
1;27000;7.01818;0.40301;18.34988;0.39155;0.00367;114.72428
1;27100;2.75520;0.40453;23.75372;0.44425;0.00369;96.49564
1;27200;2.11011;0.38301;17.80884;0.34101;0.00360;110.83126
1;27300;6.11365;0.39591;15.79472;0.35796;0.00370;127.80892
1;27400;7.12385;0.39738;16.58292;0.38816;0.00368;104.80054
1;27500;15.28156;0.41501;12.36082;0.39832;0.00374;87.57346
1;27600;4.18227;0.38965;19.95407;0.38583;0.00370;118.48000
1;27700;2.05989;0.39904;19.47058;0.39655;0.00365;64.47139
1;27800;3.90491;0.40041;18.79697;0.39886;0.00367;122.41966
1;27900;2.05445;0.37315;21.98756;0.46890;0.00369;132.73086
1;28000;2.57725;0.39991;25.76783;0.48722;0.00368;103.40769
1;28100;3.08723;0.39402;20.88754;0.36613;0.00370;100.19594
1;28200;5.54431;0.39432;19.83707;0.41671;0.00362;88.74928
1;28300;3.37961;0.39309;22.07290;0.39217;0.00371;130.92091
1;28400;5.91941;0.40142;21.35394;0.41547;0.00370;69.98332
1;28500;2.09396;0.37285;22.52922;0.38343;0.00368;90.11906
1;28600;6.05815;0.39479;21.71004;0.35292;0.00371;78.89132
1;28700;3.53003;0.40383;24.98391;0.46360;0.00373;109.55110
1;28800;9.31974;0.39443;14.65102;0.37366;0.00368;70.57004
1;28900;7.27396;0.39986;18.17438;0.40730;0.00374;162.53414
1;29000;4.97073;0.40649;26.74566;0.41951;0.00372;112.69232
1;29100;4.74299;0.41676;22.88687;0.35993;0.00364;70.86078
1;29200;3.90350;0.37503;22.17271;0.34091;0.00366;119.12210
1;29300;4.57547;0.38773;20.87104;0.39327;0.00372;117.75003
1;29400;5.90425;0.39729;18.99651;0.36450;0.00374;78.43710
1;29500;2.80584;0.40619;27.41728;0.41672;0.00369;132.20502
1;29600;2.01278;0.39762;27.95439;0.44941;0.00368;116.93992
1;29700;4.61321;0.37405;22.38021;0.41975;0.00370;105.22652
1;29800;2.00463;0.40136;27.99621;0.45123;0.00372;136.58586
1;29900;7.40511;0.40712;17.96099;0.38384;0.00371;85.29918
1;30000;1.59280;0.38506;27.43821;0.42725;0.00367;128.96223
1;30100;3.10269;0.39248;25.62342;0.45317;0.00369;120.93420
1;30200;2.60695;0.38699;19.29485;0.39769;0.00368;73.39115
1;30300;6.85290;0.38959;18.79950;0.39623;0.00373;102.90709
1;30400;11.45591;0.40906;13.21933;0.33454;0.00368;141.99759
1;30500;3.39250;0.40277;26.25732;0.42180;0.00370;108.41885
1;30600;4.97605;0.38595;23.58210;0.36580;0.00366;101.56538
1;30700;4.40309;0.40077;26.31695;0.41750;0.00371;127.77002
1;30800;2.62604;0.41064;25.59975;0.43220;0.00367;66.11021
1;30900;4.28552;0.39324;18.04569;0.40094;0.00369;112.58264
1;31000;5.89533;0.41587;24.73154;0.40124;0.00368;79.43254
1;31100;6.07340;0.38579;16.20452;0.38048;0.00370;130.58828
1;31200;4.88265;0.39394;26.50156;0.43316;0.00375;123.82445
1;31300;1.55313;0.39053;30.21229;0.48166;0.00371;127.53104
1;31400;5.19687;0.40434;21.64967;0.33849;0.00369;127.11278
1;31500;4.48421;0.40779;23.66916;0.43199;0.00365;113.40843
1;31600;6.07463;0.38668;21.44638;0.37783;0.00367;97.12845
1;31700;2.21304;0.39913;26.14182;0.40748;0.00369;100.15093
1;31800;3.95976;0.39808;27.37792;0.43656;0.00371;81.78998
1;31900;10.29334;0.40088;21.38596;0.40012;0.00370;138.43062
1;32000;2.50408;0.38833;25.99881;0.38487;0.00369;127.15027
1;32100;11.02605;0.39861;23.74973;0.36813;0.00371;91.19318
1;32200;4.05009;0.39498;25.03898;0.34534;0.00373;139.24772
1;32300;2.65053;0.38163;20.72305;0.34879;0.00371;141.92851
1;32400;6.66551;0.38533;22.28044;0.40766;0.00370;154.06710
1;32500;5.10831;0.40287;24.38037;0.38496;0.00369;114.90682
1;32600;3.92474;0.40045;25.34694;0.43699;0.00368;91.85151
1;32700;3.37805;0.38692;28.85602;0.39238;0.00370;137.47364
1;32800;4.40233;0.38449;26.10301;0.44198;0.00369;130.76468
1;32900;5.55100;0.39483;20.88571;0.39121;0.00374;107.81507
1;33000;7.94644;0.40885;23.37613;0.43742;0.00373;91.12809
1;33100;2.36390;0.38436;25.20364;0.38450;0.00375;118.06599
1;33200;9.60393;0.39309;17.74648;0.38564;0.00373;118.84014
1;33300;4.35510;0.38252;24.93452;0.43036;0.00366;123.30544
1;33400;4.07020;0.40732;24.89300;0.43701;0.00368;93.61594
1;33500;11.81386;0.39332;16.68153;0.33251;0.00370;135.37486
1;33600;3.23419;0.38086;22.42854;0.38521;0.00375;157.41577
1;33700;6.43789;0.41773;26.25442;0.44048;0.00371;112.28404
1;33800;4.28151;0.39663;26.64853;0.33979;0.00367;115.52317
1;33900;1.96836;0.38094;29.70270;0.39351;0.00369;158.66610
1;34000;11.18352;0.39899;18.10551;0.34801;0.00368;137.37319
1;34100;4.30318;0.36802;18.27297;0.35664;0.00375;103.21802
1;34200;4.55249;0.39765;26.39031;0.43442;0.00365;102.89479
1;34300;1.37549;0.37956;33.04903;0.47721;0.00367;133.30177
1;34400;4.88104;0.39942;22.96043;0.35214;0.00366;141.09608
1;34500;4.85621;0.39113;22.15332;0.39961;0.00368;148.51968
1;34600;2.28761;0.40701;36.40568;0.46962;0.00370;139.62696
1;34700;5.43145;0.41322;25.90759;0.36678;0.00366;141.20326
1;34800;3.20614;0.39689;23.23844;0.40724;0.00368;142.65475
1;34900;12.00632;0.40673;20.42237;0.35075;0.00370;104.69464
1;35000;6.20797;0.41903;27.45260;0.41597;0.00366;86.99646
1;35100;1.75581;0.40315;31.97633;0.41990;0.00370;84.69219
1;35200;7.66607;0.41474;25.16642;0.36590;0.00372;112.22508
1;35300;2.62154;0.39361;32.85700;0.40717;0.00365;164.96690
1;35400;7.35480;0.40860;22.23128;0.32614;0.00370;171.11082
1;35500;2.63264;0.37603;25.72177;0.44010;0.00369;136.88945
1;35600;6.57346;0.40726;24.88154;0.41167;0.00365;124.45311
1;35700;10.43175;0.41085;24.64287;0.41133;0.00373;109.15700
1;35800;3.34384;0.38322;25.30448;0.44705;0.00366;143.15777
1;35900;1.70387;0.38611;37.77026;0.43098;0.00370;133.33305
1;36000;3.71952;0.40113;27.40101;0.41736;0.00369;132.72776
1;36100;6.70197;0.39687;23.88327;0.36025;0.00371;150.42828
1;36200;7.59026;0.40697;25.22240;0.37743;0.00367;121.35207
1;36300;4.28582;0.41372;29.59245;0.36752;0.00369;118.96877
1;36400;3.26369;0.39728;27.61265;0.36336;0.00374;106.29031
1;36500;3.54233;0.38315;25.39097;0.38790;0.00370;138.48964
1;36600;2.77328;0.39320;25.14357;0.38776;0.00369;181.67518
1;36700;4.13294;0.39147;29.48519;0.37263;0.00371;148.34761
1;36800;1.69407;0.38764;35.04959;0.47541;0.00372;123.11435
1;36900;8.21514;0.39325;20.58313;0.37204;0.00369;131.31034
1;37000;5.60107;0.40015;20.64262;0.37895;0.00373;129.70478
1;37100;1.88584;0.37104;29.48115;0.43536;0.00367;206.09904
1;37200;5.14370;0.39562;26.58138;0.37912;0.00366;185.31933
1;37300;2.66898;0.38282;25.99454;0.38859;0.00370;132.49806
1;37400;15.61207;0.41194;22.51019;0.36515;0.00366;119.76320
1;37500;4.75193;0.41001;26.13516;0.39372;0.00368;159.30786
1;37600;9.26809;0.37929;17.35543;0.35039;0.00372;152.71860
1;37700;6.23782;0.38682;23.64892;0.35607;0.00363;168.17357
1;37800;5.54366;0.39778;32.52412;0.40564;0.00368;124.51179
1;37900;3.07952;0.37839;25.35182;0.41892;0.00369;140.52765
1;38000;1.74264;0.38232;34.69445;0.45386;0.00368;161.76275
1;38100;2.87275;0.39581;33.60719;0.40392;0.00373;98.39514
1;38200;4.04234;0.39977;32.25601;0.40631;0.00372;122.47684
1;38300;5.56831;0.40547;31.77529;0.38080;0.00371;150.94873
1;38400;2.10682;0.38815;28.53537;0.45966;0.00370;141.79620
1;38500;4.42118;0.38607;24.66615;0.37623;0.00369;146.28913
1;38600;6.14311;0.39464;26.56405;0.34935;0.00370;156.52635
1;38700;5.15288;0.39992;30.73432;0.37540;0.00370;181.72147
1;38800;10.86880;0.38996;26.09900;0.36414;0.00374;165.19812
1;38900;3.92517;0.39757;27.71994;0.36820;0.00365;138.02860
1;39000;3.24493;0.38548;29.53190;0.41934;0.00372;137.80212
1;39100;5.19897;0.38725;27.28758;0.42157;0.00368;175.63686
1;39200;5.61726;0.40168;27.21154;0.34155;0.00372;198.16726
1;39300;10.53204;0.39962;23.13970;0.40152;0.00371;120.70038
