ITERATION;TIME;MAIN_MEAN_QUEUE;MAIN_MEAN_LOAD;BACKUP_MEAN_QUEUE;BACKUP_MEAN_LOAD;ERRORS_RATIO;AVG_TIME_TO_PASS_MESSAGE
1;93400;0.55278;0.39556;0.57918;0.41153;0.00369;433.90487
1;93500;0.55622;0.39650;0.55729;0.40260;0.00369;395.83911
1;93600;0.54895;0.39112;0.60962;0.45349;0.00369;332.74926
1;93700;0.53951;0.39294;0.49465;0.37875;0.00371;355.15492
1;93800;0.56311;0.39801;0.55974;0.38709;0.00371;388.34656
1;93900;0.56056;0.40346;0.51892;0.38713;0.00368;289.90496
1;94000;0.54146;0.39488;0.53331;0.39435;0.00368;340.21455
1;94100;0.54379;0.39331;0.54361;0.40903;0.00371;295.33092
1;94200;0.52734;0.38873;0.55971;0.41908;0.00369;360.11367
1;94300;0.53186;0.38897;0.49490;0.36032;0.00369;335.56231
1;94400;0.56789;0.41404;0.56662;0.37991;0.00369;306.15701
1;94500;0.56788;0.39623;0.54311;0.38211;0.00371;348.10534
1;94600;0.56336;0.40048;0.56749;0.40327;0.00369;290.67720
1;94700;0.55279;0.39039;0.54291;0.35373;0.00367;404.57862
1;94800;0.55285;0.39190;0.53285;0.39032;0.00370;325.28104
1;94900;0.55864;0.39796;0.54991;0.39371;0.00372;364.54114
1;95000;0.55635;0.39442;0.54462;0.38756;0.00373;281.61242
1;95100;0.55957;0.39913;0.54244;0.38825;0.00372;393.18032
1;95200;0.56166;0.41223;0.53755;0.38282;0.00371;292.49944
1;95300;0.56635;0.39917;0.49042;0.37008;0.00369;355.55244
1;95400;0.55509;0.39903;0.54085;0.41782;0.00370;288.26521
1;95500;0.54089;0.39255;0.59071;0.41763;0.00372;321.02300
1;95600;0.53128;0.37941;0.55025;0.39754;0.00369;351.46623
1;95700;0.55296;0.39348;0.57562;0.42110;0.00371;319.48015
1;95800;0.56730;0.39735;0.61558;0.42798;0.00366;357.76933
1;95900;0.56857;0.39851;0.54786;0.41527;0.00372;358.31003
1;96000;0.57805;0.39901;0.57935;0.40496;0.00370;352.88621
1;96100;0.55876;0.40902;0.49037;0.35018;0.00371;360.71921
1;96200;0.56841;0.40584;0.53974;0.39876;0.00369;418.29594
1;96300;0.54653;0.39591;0.55223;0.38848;0.00371;388.00741
1;96400;0.56553;0.40016;0.51884;0.38891;0.00368;328.19900
1;96500;0.55521;0.39585;0.55822;0.40036;0.00368;315.96474
1;96600;0.54737;0.39469;0.59662;0.44163;0.00372;296.32054
1;96700;0.56361;0.39515;0.53531;0.37511;0.00372;403.60817
1;96800;0.54891;0.39517;0.55853;0.40530;0.00373;301.66842
1;96900;0.53818;0.38932;0.51363;0.36017;0.00372;336.75082
1;97000;0.53653;0.39227;0.54508;0.39524;0.00371;303.01152
1;97100;0.55334;0.39641;0.55604;0.39138;0.00371;343.04418
1;97200;0.56960;0.40673;0.56334;0.41304;0.00370;307.97367
1;97300;0.55706;0.40262;0.52248;0.38205;0.00371;290.60659
1;97400;0.56680;0.40178;0.55623;0.40170;0.00371;371.11860
1;97500;0.52412;0.38135;0.57007;0.39798;0.00372;449.93527
1;97600;0.56743;0.39741;0.57598;0.41231;0.00368;288.92512
1;97700;0.58032;0.40204;0.55706;0.40324;0.00372;353.27492
1;97800;0.57174;0.40976;0.54738;0.39754;0.00374;352.22367
1;97900;0.54830;0.38952;0.51655;0.38461;0.00369;320.92144
1;98000;0.52802;0.38720;0.50276;0.35499;0.00370;332.26833
1;98100;0.55417;0.40288;0.58965;0.41717;0.00371;378.67186
1;98200;0.54963;0.39332;0.58136;0.40772;0.00371;308.74580
1;98300;0.56984;0.39860;0.53324;0.35760;0.00370;381.10826
1;98400;0.55563;0.40247;0.54523;0.39824;0.00371;410.19861
1;98500;0.55070;0.39553;0.54855;0.39057;0.00371;403.56231
1;98600;0.56545;0.40437;0.53838;0.36565;0.00367;303.60369
1;98700;0.55112;0.39847;0.56982;0.43596;0.00372;366.04161
1;98800;0.56215;0.40207;0.50149;0.36716;0.00370;344.09669
1;98900;0.54715;0.40153;0.53518;0.41675;0.00371;386.38732
1;99000;0.54969;0.38906;0.52457;0.38065;0.00370;394.19845
1;99100;0.56920;0.39821;0.57075;0.41597;0.00368;325.35553
1;99200;0.56622;0.40457;0.56184;0.38902;0.00372;338.09905
1;99300;0.54993;0.39743;0.52213;0.36753;0.00372;375.89895
1;99400;0.55049;0.39450;0.55253;0.41824;0.00370;329.53433
1;99500;0.53311;0.38205;0.58721;0.41421;0.00369;411.19098
1;99600;0.56993;0.41150;0.54568;0.39320;0.00370;367.18422
1;99700;0.54237;0.38795;0.55523;0.40659;0.00370;400.77119
1;99800;0.53899;0.38481;0.57907;0.42162;0.00370;337.57748
1;99900;0.55607;0.40414;0.54339;0.36351;0.00368;322.90392
1;100000;0.55832;0.40483;0.54547;0.38936;0.00368;350.06116
2;0;NaN;NaN;NaN;NaN;NaN;0.00000
2;100;0.41248;0.41248;0.00000;0.00000;0.00000;4.27447
2;200;0.51391;0.44734;0.03506;0.03506;0.00499;4.27880
2;300;0.58868;0.50566;0.35546;0.16455;0.00326;4.36493
2;400;0.49540;0.35024;0.03889;0.03889;0.00249;9.52109
2;500;0.71302;0.52438;0.50876;0.49289;0.00399;6.09508
2;600;0.51855;0.27449;0.41623;0.07096;0.00333;6.94449
2;700;0.43240;0.35146;0.36067;0.34291;0.00426;8.54140
2;800;0.63173;0.57626;0.07679;0.07007;0.00373;4.02443
2;900;0.50940;0.42454;0.43100;0.42089;0.00333;10.09307
2;1000;0.44325;0.34995;0.08140;0.07464;0.00300;4.35288
2;1100;0.56634;0.49747;0.30123;0.26992;0.00362;7.56491
2;1200;0.54758;0.44727;0.61586;0.61586;0.00333;15.66011
2;1300;0.74453;0.34399;0.63170;0.22648;0.00307;13.69284
2;1400;0.61544;0.46163;0.37367;0.34784;0.00357;4.53869
2;1500;0.35020;0.26289;0.78816;0.48502;0.00400;19.19629
2;1600;0.49649;0.35814;0.54208;0.23028;0.00311;11.38866
2;1700;0.61406;0.51873;0.20784;0.08533;0.00353;11.41363
2;1800;0.53316;0.41878;0.51598;0.40133;0.00333;12.00569
2;1900;0.40802;0.32994;0.65929;0.41832;0.00368;22.51327
2;2000;0.64376;0.42784;0.53977;0.30830;0.00350;8.88109
2;2100;0.55012;0.40927;0.65563;0.49623;0.00333;4.70909
2;2200;0.65496;0.45739;0.63226;0.50098;0.00364;18.31503
2;2300;0.56201;0.39747;0.20449;0.08860;0.00348;14.17531
2;2400;0.68594;0.42090;0.72531;0.36780;0.00375;16.78027
2;2500;0.52601;0.39212;0.97579;0.43688;0.00359;17.16656
2;2600;0.55979;0.38581;0.50170;0.31526;0.00346;20.07023
2;2700;0.49371;0.31356;0.36822;0.25690;0.00370;14.29318
2;2800;0.50543;0.39318;0.59424;0.25597;0.00357;9.88102
2;2900;0.56988;0.37991;0.60946;0.34380;0.00344;22.55651
2;3000;0.45835;0.33657;0.60668;0.36899;0.00366;22.40897
2;3100;0.51042;0.37749;0.55560;0.48050;0.00355;13.19124
2;3200;0.50997;0.42847;0.70109;0.35045;0.00375;17.01362
2;3300;0.44698;0.35006;0.41972;0.39737;0.00364;24.04009
2;3400;0.44332;0.38093;0.38147;0.30934;0.00382;16.21064
2;3500;0.62447;0.44825;0.65654;0.48956;0.00371;7.31687
2;3600;0.61818;0.44075;0.24552;0.21528;0.00361;17.42173
2;3700;0.49521;0.42434;0.49324;0.22692;0.00378;8.88752
2;3800;0.49698;0.35989;0.37361;0.30738;0.00368;19.71464
2;3900;0.57117;0.40295;0.49296;0.32475;0.00359;12.84079
2;4000;0.52942;0.33982;0.47860;0.41311;0.00375;18.28007
2;4100;0.51214;0.38242;0.53352;0.39436;0.00365;30.85326
2;4200;0.58279;0.37818;0.44789;0.37976;0.00357;29.42769
2;4300;0.64485;0.46310;0.46642;0.32384;0.00349;19.58300
2;4400;0.49994;0.36044;0.79700;0.66358;0.00363;28.50963
2;4500;0.55167;0.43321;0.75502;0.49393;0.00377;10.59127
2;4600;0.52183;0.42679;0.36965;0.22037;0.00369;19.14064
2;4700;0.46415;0.37222;0.50494;0.45067;0.00383;13.28957
2;4800;0.53401;0.39098;0.44964;0.28316;0.00375;17.40674
2;4900;0.53329;0.40407;0.47799;0.35518;0.00367;30.92326
2;5000;0.53044;0.37826;0.30127;0.28583;0.00360;25.69736
2;5100;0.54557;0.41281;0.73348;0.57811;0.00372;25.69981
2;5200;0.56603;0.35108;0.57004;0.33263;0.00365;21.97498
2;5300;0.49504;0.35958;0.49793;0.30664;0.00358;31.57333
2;5400;0.44075;0.36327;0.44715;0.24116;0.00370;21.91822
2;5500;0.60075;0.41767;0.52422;0.34917;0.00363;30.93709
2;5600;0.46662;0.35655;0.43953;0.37610;0.00375;24.32719
2;5700;0.62724;0.46428;0.49411;0.30991;0.00351;20.44984
2;5800;0.47867;0.36654;0.48160;0.26276;0.00362;34.48591
2;5900;0.60382;0.43490;0.49023;0.34975;0.00355;10.52518
2;6000;0.47257;0.38330;0.83615;0.58904;0.00367;25.73395
2;6100;0.57256;0.43535;0.65471;0.53724;0.00361;21.47459
2;6200;0.48216;0.36292;0.53907;0.34673;0.00371;28.84647
2;6300;0.63056;0.39382;0.49877;0.39823;0.00365;29.23758
2;6400;0.61807;0.42427;0.48589;0.36264;0.00359;24.60438
2;6500;0.66810;0.46229;0.58233;0.48040;0.00369;25.33180
2;6600;0.52716;0.38944;0.50237;0.38634;0.00363;15.61826
2;6700;0.51176;0.37977;0.39629;0.28579;0.00373;14.11979
2;6800;0.60769;0.39975;0.37250;0.25220;0.00368;22.41597
2;6900;0.55821;0.44026;0.46469;0.29839;0.00362;22.57189
2;7000;0.52310;0.38008;0.68392;0.53204;0.00371;38.22091
2;7100;0.54724;0.40911;0.61208;0.45919;0.00366;22.64868
2;7200;0.56756;0.42373;0.49044;0.33590;0.00361;26.76032
2;7300;0.55791;0.40104;0.45923;0.33021;0.00370;51.19261
2;7400;0.58986;0.40149;0.60401;0.45688;0.00365;29.28322
2;7500;0.57462;0.38692;0.44540;0.36817;0.00360;37.70923
2;7600;0.50780;0.41837;0.48197;0.40272;0.00368;34.28503
2;7700;0.56768;0.38839;0.37139;0.32178;0.00364;34.72355
2;7800;0.54501;0.33704;0.56966;0.39259;0.00359;49.62128
2;7900;0.48508;0.37840;0.49771;0.32644;0.00367;26.09766
2;8000;0.50556;0.37821;0.47850;0.32023;0.00375;24.81233
2;8100;0.60819;0.43428;0.45311;0.35780;0.00370;14.45079
2;8200;0.52828;0.37375;0.33294;0.28628;0.00378;36.52367
2;8300;0.58022;0.40072;0.47698;0.29656;0.00373;35.78385
2;8400;0.48762;0.37767;0.54269;0.43408;0.00357;46.55190
2;8500;0.51480;0.40414;0.57332;0.35451;0.00365;26.06259
2;8600;0.59141;0.39421;0.57933;0.46682;0.00360;22.04790
2;8700;0.56096;0.40386;0.56349;0.38330;0.00368;32.33218
2;8800;0.55864;0.43201;0.47660;0.34738;0.00375;11.21343
2;8900;0.52017;0.36956;0.50063;0.35518;0.00371;27.67054
2;9000;0.59850;0.39102;0.48954;0.41829;0.00367;54.03609
2;9100;0.58571;0.43512;0.54415;0.39610;0.00362;48.80391
2;9200;0.51515;0.37416;0.56033;0.35068;0.00359;55.49449
2;9300;0.57024;0.46029;0.59148;0.38012;0.00376;22.20823
2;9400;0.59957;0.41739;0.39639;0.32904;0.00351;36.48194
2;9500;0.57826;0.40037;0.38347;0.29151;0.00368;41.86522
2;9600;0.52597;0.38948;0.57399;0.43990;0.00365;60.07197
2;9700;0.56568;0.40527;0.59325;0.43574;0.00361;46.68182
2;9800;0.56848;0.38439;0.64031;0.47333;0.00357;61.85277
2;9900;0.55170;0.38970;0.62756;0.45911;0.00374;49.07729
2;10000;0.51883;0.36831;0.64210;0.52431;0.00360;28.32472
2;10100;0.59976;0.42080;0.55235;0.41709;0.00366;35.10115
2;10200;0.54000;0.40526;0.50875;0.44915;0.00372;38.62971
2;10300;0.58910;0.41321;0.50887;0.38223;0.00369;40.47259
2;10400;0.60028;0.41690;0.57118;0.39460;0.00365;43.15337
2;10500;0.47746;0.36657;0.54410;0.37894;0.00371;45.10074
2;10600;0.57066;0.41220;0.48550;0.32872;0.00368;35.24104
2;10700;0.51614;0.35264;0.63092;0.48523;0.00374;68.04862
2;10800;0.53520;0.38967;0.39738;0.31058;0.00370;40.87553
2;10900;0.51692;0.37753;0.44113;0.36320;0.00367;59.05182
2;11000;0.51941;0.38401;0.42180;0.31941;0.00373;27.22440
2;11100;0.55839;0.39509;0.44474;0.30815;0.00369;68.35888
2;11200;0.50186;0.38459;0.49163;0.33222;0.00375;28.57383
2;11300;0.59920;0.37710;0.46783;0.26989;0.00372;85.57412
2;11400;0.59983;0.41279;0.53257;0.44593;0.00368;50.57400
2;11500;0.60957;0.43165;0.60627;0.46385;0.00365;37.78256
2;11600;0.55698;0.40540;0.55147;0.40739;0.00371;18.03271
2;11700;0.57796;0.38510;0.51487;0.38800;0.00376;36.80838
2;11800;0.59021;0.43469;0.56733;0.35937;0.00364;55.10176
2;11900;0.53608;0.37472;0.44155;0.34506;0.00378;25.48444
2;12000;0.55091;0.42759;0.56845;0.34984;0.00367;36.97928
2;12100;0.60588;0.42166;0.62066;0.40075;0.00363;36.44710
2;12200;0.50009;0.37817;0.57020;0.33456;0.00369;58.12514
2;12300;0.55988;0.39689;0.55244;0.39687;0.00366;37.22136
2;12400;0.56006;0.41438;0.57120;0.33203;0.00363;40.80131
2;12500;0.54252;0.36604;0.56269;0.38892;0.00368;54.97358
2;12600;0.60178;0.42341;0.43319;0.31686;0.00365;47.66639
2;12700;0.51932;0.39906;0.54268;0.40120;0.00370;42.09253
2;12800;0.55783;0.39178;0.59766;0.37859;0.00375;55.44807
2;12900;0.50701;0.37951;0.49788;0.35849;0.00364;76.89468
2;13000;0.54235;0.40828;0.56059;0.42883;0.00369;76.45771
2;13100;0.54007;0.38602;0.42633;0.29374;0.00374;37.74685
2;13200;0.49356;0.36775;0.54048;0.42931;0.00371;76.75714
2;13300;0.56891;0.43588;0.40959;0.29333;0.00376;72.80029
2;13400;0.57065;0.38938;0.49008;0.35535;0.00366;51.31956
2;13500;0.57065;0.39626;0.58662;0.45885;0.00370;60.82326
2;13600;0.52889;0.37640;0.53018;0.37505;0.00368;53.91900
2;13700;0.53684;0.40968;0.57866;0.40494;0.00365;57.78918
2;13800;0.51805;0.39056;0.53297;0.42668;0.00377;31.52791
2;13900;0.55685;0.40999;0.54299;0.34899;0.00374;43.09024
2;14000;0.61637;0.40843;0.59822;0.36141;0.00364;46.15192
2;14100;0.53222;0.38048;0.42590;0.33218;0.00369;46.31789
2;14200;0.52575;0.39564;0.49179;0.39156;0.00366;29.35344
2;14300;0.52486;0.38854;0.54777;0.37413;0.00364;67.71677
2;14400;0.51291;0.38741;0.53628;0.34895;0.00368;39.44376
2;14500;0.54104;0.37528;0.56114;0.30625;0.00365;38.16380
2;14600;0.50916;0.38476;0.60332;0.44944;0.00370;61.21591
2;14700;0.55793;0.40311;0.49830;0.32429;0.00367;72.84735
2;14800;0.53129;0.36093;0.56454;0.41568;0.00372;46.67161
2;14900;0.54228;0.40104;0.52188;0.40763;0.00362;65.48227
2;15000;0.51553;0.37800;0.52721;0.44159;0.00373;62.82953
2;15100;0.55668;0.39712;0.55156;0.38459;0.00364;55.39425
2;15200;0.51406;0.41444;0.54368;0.43777;0.00368;35.59731
2;15300;0.48604;0.35509;0.48008;0.35852;0.00373;69.24520
2;15400;0.56997;0.40391;0.49893;0.40243;0.00370;33.86417
2;15500;0.50852;0.38137;0.52473;0.42613;0.00368;58.31783
2;15600;0.55905;0.40472;0.65720;0.40075;0.00359;52.69761
2;15700;0.55628;0.42311;0.55083;0.42118;0.00369;32.85884
2;15800;0.54182;0.39336;0.45780;0.35553;0.00373;70.54953
2;15900;0.58485;0.40526;0.54429;0.41707;0.00365;53.95839
2;16000;0.50114;0.37246;0.56810;0.44241;0.00369;57.91576
2;16100;0.55654;0.37267;0.59044;0.41836;0.00373;94.85828
2;16200;0.56245;0.39268;0.46501;0.28998;0.00370;53.36436
2;16300;0.54371;0.38872;0.51423;0.38174;0.00362;86.77550
2;16400;0.55878;0.40139;0.62875;0.50395;0.00366;50.56653
2;16500;0.50489;0.38479;0.59932;0.39227;0.00376;62.08620
2;16600;0.52897;0.40627;0.60020;0.47791;0.00373;47.35038
2;16700;0.56629;0.38908;0.49055;0.33301;0.00359;62.26855
2;16800;0.56827;0.40792;0.53665;0.30970;0.00369;68.78809
2;16900;0.56878;0.38261;0.57282;0.43041;0.00367;65.13284
2;17000;0.54218;0.39996;0.52094;0.35930;0.00371;51.66215
2;17100;0.56789;0.39729;0.56935;0.40095;0.00374;72.79889
2;17200;0.53191;0.39771;0.54961;0.44662;0.00366;47.97701
2;17300;0.53203;0.39853;0.63011;0.44139;0.00358;93.19623
2;17400;0.54072;0.39386;0.42149;0.29122;0.00368;78.94648
2;17500;0.56080;0.39333;0.62573;0.43434;0.00366;86.38292
2;17600;0.53074;0.37916;0.55037;0.40583;0.00364;100.51762
2;17700;0.52600;0.37760;0.58271;0.44106;0.00379;96.01804
2;17800;0.55119;0.39447;0.50882;0.39020;0.00371;64.51062
2;17900;0.55558;0.39515;0.56153;0.33677;0.00363;87.34420
2;18000;0.56264;0.40579;0.60760;0.46435;0.00361;84.09891
2;18100;0.57289;0.39808;0.59627;0.38374;0.00370;61.50308
2;18200;0.55449;0.39517;0.62893;0.42496;0.00368;75.26175
2;18300;0.55867;0.39317;0.56382;0.42672;0.00372;69.42514
2;18400;0.53260;0.39123;0.55421;0.35630;0.00369;73.81373
2;18500;0.52938;0.36953;0.50582;0.37586;0.00368;64.04968
2;18600;0.48220;0.36431;0.50876;0.42443;0.00366;95.98388
2;18700;0.54799;0.40107;0.49384;0.38493;0.00369;53.09251
2;18800;0.55839;0.40459;0.51458;0.35412;0.00372;81.45865
2;18900;0.52706;0.37398;0.54022;0.40603;0.00370;68.25946
2;19000;0.53950;0.39090;0.52852;0.42224;0.00368;72.12388
2;19100;0.50171;0.37625;0.46656;0.40497;0.00372;78.48329
2;19200;0.52326;0.37778;0.49451;0.36763;0.00370;70.28233
2;19300;0.54409;0.38473;0.57771;0.40212;0.00373;46.60669
2;19400;0.50806;0.36552;0.57086;0.38748;0.00371;64.76907
2;19500;0.58042;0.42264;0.51522;0.37244;0.00364;76.66121
2;19600;0.50961;0.38328;0.53840;0.36306;0.00372;78.30930
2;19700;0.55920;0.41747;0.54663;0.41371;0.00370;85.44993
2;19800;0.53207;0.38520;0.59324;0.37888;0.00369;95.25354
2;19900;0.53797;0.39632;0.49761;0.33477;0.00372;57.77415
2;20000;0.56864;0.40469;0.57992;0.44121;0.00365;60.93915
2;20100;0.54345;0.37174;0.54857;0.41402;0.00368;100.95081
2;20200;0.52441;0.38212;0.53116;0.42012;0.00371;71.29461
2;20300;0.57872;0.40429;0.58499;0.33667;0.00369;107.92069
2;20400;0.51217;0.37662;0.60867;0.43052;0.00368;68.39802
2;20500;0.51377;0.38507;0.48793;0.36152;0.00366;65.25861
2;20600;0.56108;0.41698;0.57488;0.44103;0.00369;46.03623
2;20700;0.52679;0.38684;0.48605;0.39639;0.00377;129.15073
2;20800;0.57211;0.41900;0.51821;0.38095;0.00365;72.45262
2;20900;0.51825;0.38654;0.56239;0.39105;0.00368;76.00003
2;21000;0.56460;0.41151;0.44421;0.35077;0.00371;93.27221
2;21100;0.56094;0.39325;0.49801;0.31363;0.00374;91.96098
2;21200;0.52061;0.39475;0.53240;0.34447;0.00377;110.70702
2;21300;0.53415;0.37796;0.60092;0.42382;0.00371;85.99698
2;21400;0.53419;0.38103;0.51295;0.39271;0.00378;78.09775
2;21500;0.52815;0.39927;0.58255;0.43248;0.00367;107.39458
2;21600;0.56717;0.41025;0.48942;0.35229;0.00361;95.25353
2;21700;0.55194;0.37981;0.59015;0.41950;0.00373;96.93969
2;21800;0.56868;0.39486;0.60093;0.40954;0.00372;72.24897
2;21900;0.57001;0.41580;0.54428;0.38010;0.00374;101.98764
2;22000;0.53074;0.40574;0.52810;0.34538;0.00373;105.21573
2;22100;0.55963;0.39893;0.54305;0.37498;0.00371;86.17888
2;22200;0.53466;0.37683;0.60574;0.43290;0.00374;79.83114
2;22300;0.53128;0.36987;0.54394;0.36158;0.00372;97.95659
2;22400;0.57345;0.40695;0.52944;0.40978;0.00370;62.58018
2;22500;0.51110;0.37968;0.55937;0.35612;0.00369;87.66613
2;22600;0.56135;0.39935;0.58748;0.40518;0.00372;76.05424
2;22700;0.54711;0.37912;0.51550;0.40086;0.00366;115.05565
2;22800;0.54383;0.37825;0.59136;0.40883;0.00368;77.04407
2;22900;0.52882;0.37289;0.55365;0.39548;0.00371;117.57252
2;23000;0.52512;0.40343;0.55795;0.43047;0.00370;77.88836
2;23100;0.53465;0.40181;0.54297;0.42609;0.00368;87.43242
2;23200;0.53598;0.37754;0.53948;0.40649;0.00375;92.75649
2;23300;0.55974;0.39509;0.63721;0.50665;0.00369;101.55126
2;23400;0.56343;0.38324;0.43348;0.32493;0.00367;60.85540
2;23500;0.54518;0.39698;0.57516;0.43970;0.00366;98.10811
2;23600;0.55936;0.39590;0.58954;0.43052;0.00369;98.66687
2;23700;0.53728;0.39340;0.51133;0.35831;0.00367;96.71541
2;23800;0.54673;0.41084;0.52124;0.41580;0.00370;94.32399
2;23900;0.48528;0.37418;0.64176;0.47839;0.00372;123.01028
2;24000;0.54767;0.41487;0.58662;0.39041;0.00371;68.72218
2;24100;0.59224;0.38706;0.56272;0.42907;0.00369;89.84945
2;24200;0.56272;0.40924;0.52036;0.34825;0.00372;101.31146
2;24300;0.58465;0.40853;0.53055;0.32942;0.00366;83.95192
2;24400;0.58708;0.41031;0.50991;0.36363;0.00373;61.85123
2;24500;0.62894;0.42888;0.56725;0.35850;0.00367;76.97878
2;24600;0.54766;0.39522;0.56996;0.40710;0.00366;116.63175
2;24700;0.52430;0.39035;0.52829;0.38933;0.00368;70.67775
2;24800;0.58441;0.40987;0.55649;0.43665;0.00371;92.24108
2;24900;0.55664;0.40758;0.51938;0.33355;0.00369;93.02400
2;25000;0.59221;0.41351;0.60864;0.38572;0.00372;70.75387
2;25100;0.57439;0.39125;0.52508;0.37859;0.00374;82.01367
2;25200;0.52006;0.38776;0.50999;0.34380;0.00369;110.46649
2;25300;0.56688;0.39872;0.49610;0.33931;0.00364;111.13981
2;25400;0.55328;0.39608;0.54497;0.37558;0.00366;98.41360
2;25500;0.54331;0.39413;0.52026;0.36753;0.00372;94.17782
2;25600;0.55984;0.40495;0.50992;0.36023;0.00371;106.78542
2;25700;0.53707;0.39027;0.58557;0.43411;0.00370;174.93666
2;25800;0.54843;0.39776;0.46503;0.35114;0.00368;114.08264
2;25900;0.56889;0.39455;0.56076;0.39026;0.00367;90.72480
2;26000;0.56790;0.39890;0.58329;0.46271;0.00369;130.61581
2;26100;0.56679;0.41002;0.54571;0.41940;0.00368;98.19788
2;26200;0.55648;0.39635;0.51581;0.34025;0.00370;136.18454
2;26300;0.55919;0.40717;0.45592;0.33338;0.00373;118.70032
2;26400;0.56489;0.41867;0.48498;0.34099;0.00367;74.17184
2;26500;0.55056;0.40692;0.56055;0.40707;0.00366;79.15517
2;26600;0.48210;0.35473;0.56577;0.41407;0.00368;145.89022
2;26700;0.57150;0.38404;0.62749;0.40264;0.00371;130.65138
2;26800;0.54749;0.40625;0.56723;0.41669;0.00362;89.11489
2;26900;0.53091;0.39157;0.49610;0.34522;0.00372;118.28626
2;27000;0.52204;0.38206;0.57516;0.40123;0.00374;114.11500
2;27100;0.56333;0.40550;0.52561;0.35484;0.00369;91.97880
2;27200;0.56300;0.39164;0.57065;0.44671;0.00371;114.48710
2;27300;0.57650;0.42183;0.46702;0.33546;0.00374;108.90847
2;27400;0.55038;0.39474;0.53325;0.42372;0.00372;132.91418
2;27500;0.55822;0.39301;0.56159;0.36974;0.00367;123.60590
2;27600;0.54576;0.38000;0.54161;0.40940;0.00373;101.69675
2;27700;0.53013;0.38680;0.53688;0.35645;0.00372;128.52616
2;27800;0.56338;0.40047;0.56441;0.33614;0.00370;86.45733
2;27900;0.59806;0.40843;0.56587;0.41848;0.00366;74.26522
2;28000;0.54434;0.41167;0.56453;0.44704;0.00375;93.71015
2;28100;0.54033;0.40839;0.57014;0.45171;0.00370;90.74434
2;28200;0.57085;0.39681;0.53465;0.38671;0.00365;105.02136
2;28300;0.54522;0.38156;0.53809;0.43632;0.00371;130.77566
2;28400;0.54094;0.39824;0.58950;0.41160;0.00373;100.37555
2;28500;0.54933;0.40009;0.49574;0.34802;0.00372;160.99576
2;28600;0.55529;0.40719;0.60809;0.43111;0.00371;120.39644
2;28700;0.52167;0.37714;0.50981;0.38969;0.00366;136.88511
2;28800;0.57218;0.42361;0.56463;0.42615;0.00371;103.59141
2;28900;0.53541;0.39024;0.48636;0.35051;0.00374;111.49600
2;29000;0.54727;0.38404;0.56016;0.42113;0.00376;91.45683
2;29100;0.58625;0.41387;0.48060;0.37157;0.00368;52.33098
2;29200;0.61062;0.38567;0.56150;0.37320;0.00370;94.58806
2;29300;0.57219;0.41521;0.47783;0.39772;0.00365;69.96581
2;29400;0.58320;0.40158;0.59444;0.41167;0.00371;142.59499
2;29500;0.55274;0.39116;0.65645;0.47168;0.00369;74.52486
2;29600;0.51350;0.37640;0.51524;0.38120;0.00372;173.34917
2;29700;0.56141;0.39105;0.50539;0.37197;0.00370;118.33829
2;29800;0.56152;0.40382;0.49561;0.35466;0.00369;109.39664
2;29900;0.54971;0.39867;0.52981;0.37040;0.00371;118.26261
2;30000;0.55529;0.39390;0.57653;0.43834;0.00373;91.85850
2;30100;0.53347;0.37434;0.55107;0.41323;0.00369;134.64173
2;30200;0.56309;0.39517;0.56445;0.39935;0.00367;141.44277
2;30300;0.53846;0.37248;0.49993;0.38582;0.00366;111.44334
2;30400;0.51506;0.39162;0.58063;0.39045;0.00368;113.84812
2;30500;0.54348;0.41050;0.55796;0.39957;0.00374;114.66139
2;30600;0.57402;0.40182;0.55438;0.44115;0.00369;142.86215
2;30700;0.56345;0.40176;0.56035;0.40220;0.00375;88.71970
2;30800;0.57673;0.40591;0.53298;0.37918;0.00370;90.30339
2;30900;0.56473;0.40323;0.60373;0.45003;0.00372;93.64605
2;31000;0.55761;0.37849;0.51563;0.40103;0.00371;120.44489
2;31100;0.57037;0.40505;0.54689;0.38248;0.00370;142.03471
2;31200;0.54992;0.39628;0.64300;0.44539;0.00369;100.15671
2;31300;0.57402;0.41488;0.53075;0.40264;0.00371;114.23309
2;31400;0.53821;0.39566;0.55789;0.36110;0.00369;98.71425
2;31500;0.53982;0.38496;0.58444;0.42426;0.00375;131.25591
2;31600;0.54965;0.38640;0.62721;0.43835;0.00370;118.09316
2;31700;0.54895;0.41153;0.54085;0.39616;0.00369;121.78087
2;31800;0.53514;0.39753;0.50439;0.36912;0.00374;127.45430
2;31900;0.52429;0.37549;0.51715;0.39749;0.00367;113.62832
2;32000;0.53155;0.38313;0.56343;0.40826;0.00375;163.06519
2;32100;0.55841;0.38985;0.57162;0.38741;0.00374;146.19388
2;32200;0.53094;0.39854;0.56132;0.36161;0.00366;145.68738
2;32300;0.58240;0.40033;0.51684;0.37087;0.00368;130.20507
2;32400;0.53901;0.37875;0.59915;0.45004;0.00364;125.15312
2;32500;0.53534;0.39577;0.60736;0.45418;0.00369;89.12117
2;32600;0.59616;0.41939;0.53507;0.36622;0.00371;122.42354
2;32700;0.55588;0.39861;0.61647;0.44873;0.00370;113.44822
2;32800;0.54661;0.40326;0.55252;0.40737;0.00372;95.34559
2;32900;0.57567;0.40159;0.56151;0.40455;0.00368;126.30782
